lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_str1,can_str2,can_cit,can_sta,can_zip,ind_ite_con,ind_uni_con,ind_con,par_com_con,oth_com_con,can_con,tot_con,tra_fro_oth_aut_com,can_loa,oth_loa,tot_loa,off_to_ope_exp,off_to_fun,off_to_leg_acc,oth_rec,tot_rec,ope_exp,exe_leg_acc_dis,fun_dis,tra_to_oth_aut_com,can_loa_rep,oth_loa_rep,tot_loa_rep,ind_ref,par_com_ref,oth_com_ref,tot_con_ref,oth_dis,tot_dis,cas_on_han_beg_of_per,cas_on_han_clo_of_per,net_con,net_ope_exp,deb_owe_by_com,deb_owe_to_com,cov_sta_dat,cov_end_dat
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03433&tabIndex=1,S6MD03433,"SCHROEDER, DANIEL MICHAEL",S,MD,0,REP,OPEN,PO BOX 174,,MANCHESTER,MD,211010174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8NY00082&tabIndex=1,S8NY00082,"SCHUMER, CHARLES E",S,NY,0,DEM,INCUMBENT,192 LEXINGTON AVENUE SUITE 1001,,NEW YORK,NY,10016,"$7,951,790.00","$52,054.00","$8,003,845.00",,"$1,584,169.00",,"$9,588,015.00",,,,,,,,"$202,913.00","$9,790,929.00","$970,921.00",,,,,,,"$128,080.00",,"$8,770.00","$136,850.00","$18,877.00","$1,126,650.00","$13,409,983.00","$22,074,262.00","$9,451,163.00","$970,921.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4SC00240&tabIndex=1,S4SC00240,"SCOTT, TIMOTHY E",S,SC,0,REP,INCUMBENT,1405 ASHLEY RIVER ROAD,,CHARLESTON,SC,294075305,"$1,452,993.00","$43,666.00","$954,473.00",,"$1,203,533.00",,"$2,700,194.00",,,,,"$32,324.00",,,"$30,713.00","$2,763,232.00","$971,282.00",,,,,,,"$16,701.00",,"$1,000.00","$17,701.00","$18,570.00","$1,007,553.00","$2,480,147.00","$4,235,827.00","$2,682,493.00","$938,957.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0PA00434&tabIndex=1,S0PA00434,"SESTAK, JOSEPH A JR",S,PA,0,DEM,CHALLENGER,PO BOX 1936,,MEDIA,PA,19063,"$1,237,504.00","$331,291.00","$1,568,796.00",$441.00,"$21,766.00",,"$1,591,004.00",,,,,$178.00,,,$182.00,"$1,591,366.00","$730,404.00",,,,,,,"$5,346.00",,,"$5,346.00",,"$735,751.00","$1,560,677.00","$2,416,291.00","$1,585,658.00","$730,226.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6AL00013&tabIndex=1,S6AL00013,"SHELBY, RICHARD C",S,AL,0,REP,INCUMBENT,PO BOX 1091,,TUSCALOOSA,AL,35403,"$765,350.00","$4,840.00","$770,190.00",,"$698,200.00",,"$1,468,390.00",,,,,,,,"$79,963.00","$1,548,353.00","$202,539.00",,,,,,,,,,,"$36,000.00","$238,539.00","$18,055,430.00","$19,365,244.00","$1,468,390.00","$202,539.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6FL00392&tabIndex=1,S6FL00392,"SHOWEN, PAUL VINCENT",S,FL,0,REP,OPEN,530 19TH ST NW/MIRA LAGO WEST,,RUSKIN,FL,335702905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6OH00247&tabIndex=1,S6OH00247,"SITTENFELD, P G",S,OH,0,DEM,CHALLENGER,1623 DALTON AVE UNIT 141246,,CINCINNATI,OH,45250,"$1,142,327.00","$103,664.00","$1,245,992.00",,"$3,900.00","$8,108.00","$1,258,000.00",,,,,$25.34,,,,"$1,258,026.00","$467,029.00",,,,,,,"$4,918.00",,"$1,500.00","$6,418.00",$500.00,"$473,948.00",,"$784,077.00","$1,251,582.00","$467,004.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6NY00383&tabIndex=1,S6NY00383,"SPOTORNO, FRANK",S,NY,0,REP,CHALLENGER,35 STILLWELL AVENUE,,YONKERS,NY,10704,,,,,,,,,"$60,000.00",,"$60,000.00",,,,,"$60,000.00","$1,671.00",,,,,,,,,,,,"$1,671.00",,"$58,328.00",,"$1,671.00","$60,000.00",,7/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03482&tabIndex=1,S6MD03482,"STALEY, VIOLET SCHERYL",S,MD,0,DEM,OPEN,8314 GIBBS WAY,,LANDOVER,MD,20785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6NH00083&tabIndex=1,S6NH00083,"STANLEY, RICHARD W",S,NH,0,DEM,CHALLENGER,8 WATER STREET,,FARMINGTON,NH,3835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6PA00241&tabIndex=1,S6PA00241,"STERN, EVERETT ALEXANDER",S,PA,0,REP,CHALLENGER,606 RIDGE AVENUE,,KENNETT SQUARE,PA,19348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6OR05085&tabIndex=1,S6OR05085,"STINE, KEVIN ",S,OR,0,DEM,CHALLENGER,PO BOX 1209,,MEDFORD,OR,97501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6OH00254&tabIndex=1,S6OH00254,"STRICKLAND, TED",S,OH,0,DEM,CHALLENGER,5561 CHOWNING WAY,,COLUMBUS,OH,43213,"$1,775,125.00","$434,697.00","$2,209,823.00","$46,800.00","$395,061.00","$2,700.00","$2,654,384.00","$17,997.00",,,,"$7,142.00",,,$290.00,"$2,679,816.00","$1,146,007.00",,,,,,,"$7,666.00",,"$3,750.00","$11,416.00","$3,000.00","$1,160,424.00",,"$1,519,391.00","$2,642,968.00","$1,138,865.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6OH00239&tabIndex=1,S6OH00239,"STRZALA, MELISSA ROSE",S,OH,0,REP,CHALLENGER,3011 MAPLECREST AVENUE,,PARMA,OH,44134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00741&tabIndex=1,S6CA00741,"SUNDHEIM, GEORGE 'DUF'",S,CA,0,REP,OPEN,27319 JULIETTE LN,,LOS ALTOS,CA,94022,"$231,323.00","$6,295.00","$237,618.00",,"$3,500.00",,"$241,118.00",,,,,,,,,"$241,118.00","$110,772.00",,,,,,,,,,,,"$110,772.00",,"$130,345.00","$241,118.00","$110,772.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00592&tabIndex=1,S6CA00592,"SWAIM, JASON ALAN",S,CA,0,IND,OPEN,28156 SUNRIDGE AVE,,TAFT,CA,93268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CO00099&tabIndex=1,S8CO00099,"SWING, GARY ",S,CO,0,UNK,CHALLENGER,6000 W YALE AVENUE,,DENVER,CO,80227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6UT00238&tabIndex=1,S6UT00238,"SWINTON, JONATHAN JEFFREY",S,UT,0,DEM,CHALLENGER,1718 EAST FAUNSDALE DRIVE,,SANDY,UT,84092,"$9,705.00",$675.00,"$10,380.00",,,,"$10,380.00",,,,,,,,,"$10,380.00",$638.00,,,,,,,,,,,,$638.00,,"$9,741.00","$10,380.00",$638.00,,,7/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2SD00068&tabIndex=1,S2SD00068,"THUNE, JOHN",S,SD,0,REP,INCUMBENT,1911 W 57TH ST STE 102,,SIOUX FALLS,SD,571082710,"$901,527.00","$80,021.00","$981,548.00",,"$1,089,198.00",,"$2,070,746.00","$117,257.00",,,,"$8,154.00",,,"$94,353.00","$2,290,513.00","$783,644.00",,,,,,,"$10,815.00",,"$2,500.00","$13,315.00",$100.00,"$797,059.00","$9,715,362.00","$11,208,816.00","$2,057,431.00","$775,489.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4PA00121&tabIndex=1,S4PA00121,"TOOMEY, PATRICK JOSEPH",S,PA,0,REP,INCUMBENT,5250 WHEATLAND DR,,ZIONSVILLE,PA,18092,"$3,797,817.00","$649,509.00","$4,447,328.00","$2,000.00","$1,459,190.00",,"$5,908,519.00","$327,933.00",,,,"$10,250.00",,,"$16,355.00","$6,263,060.00","$3,370,607.00",,,,,,,"$117,985.00",,"$1,000.00","$118,985.00",,"$3,489,592.00","$5,824,553.00","$8,598,021.00","$5,789,534.00","$3,360,356.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03441&tabIndex=1,S6MD03441,"VAN HOLLEN, CHRIS",S,MD,0,DEM,OPEN,10605 CONCORD STREET SUITE 202,,KENSINGTON,MD,20895,"$2,939,945.00","$289,867.00","$3,229,813.00",,"$223,934.00",,"$3,453,747.00","$1,712,458.00",,,,"$2,759.00",,,$812.00,"$5,169,778.00","$1,027,090.00",,,,,,,"$9,948.00",$1.00,,"$9,949.00","$6,745.00","$1,043,784.00",,"$4,125,993.00","$3,443,798.00","$1,024,329.00",,,3/4/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00725&tabIndex=1,S6CA00725,"VAN RAAM, DOUGLAS SCOTT",S,CA,0,FSP,OPEN,815 COURT STREET #421,PO BOX 421,MARTINEZ,CA,945530042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2AZ00216&tabIndex=1,S2AZ00216,"VAN STEENWYK, CLAIR",S,AZ,0,REP,,13726 WEST GABLE HILL DRIVE,,SUN CITY WEST,AZ,85375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6WA00321&tabIndex=1,S6WA00321,"VANCE, CHRIS",S,WA,0,REP,CHALLENGER,909 PIKE ST NW,,AUBURN,WA,98001,"$14,400.00","$3,238.00","$17,638.00",$117.00,,$33.00,"$17,788.00",,$100.00,,$100.00,,,,,"$17,888.00","$4,446.00",,,,,,,,,,,,"$4,446.00",,"$13,442.00","$17,788.00","$4,446.00","$5,225.00",,7/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4PA00196&tabIndex=1,S4PA00196,"VODVARKA, JOSEPH JOHN",S,PA,0,DEM,CHALLENGER,PO BOX 170 - US RTE 30,,CLINTON,PA,15026,"$1,083.00",,,"$1,083.00",,,"$1,083.00",,,,,,,,,"$45,398.22","$1,083.00",,,,,,,,,,,,"$40,411.92",$200.00,$151.00,,"$1,083.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6AZ00233&tabIndex=1,S6AZ00233,"WARD, KELLI",S,AZ,0,REP,CHALLENGER,1990 MCCULLOCH BLVD N #D-228,,LAKE HAVASU,AZ,86403,"$331,750.00","$100,761.00","$432,511.00",,"$1,000.00","$9,296.00","$442,807.00",,"$85,000.00",,"$85,000.00",$131.00,,,,"$527,938.00","$204,097.00",,,,,,,"$2,970.00",,,"$2,970.00",,"$207,067.00",,"$320,871.00","$439,837.00","$203,966.00","$99,807.00",,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6FL00335&tabIndex=1,S6FL00335,"WILCOX, TODD",S,FL,0,REP,OPEN,PO BOX 616308,,ORLANDO,FL,32861,"$241,534.00","$4,403.00","$245,937.00",,,"$12,767.00","$258,705.00",,"$500,000.00",,"$500,000.00",,,,,"$758,705.00","$74,890.00",,,,,,,$300.00,,,$300.00,,"$75,190.00",,"$683,515.00","$258,405.00","$74,890.00","$500,000.00",,6/18/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CT05090&tabIndex=1,S6CT05090,"WOLF, AUGUST L",S,CT,0,REP,CHALLENGER,PO BOX 113255,,STAMFORD,CT,6911,"$327,024.00","$17,705.00","$344,729.00",,,,"$344,729.00",,,,,,,,,"$344,729.00","$239,148.00",,,,,,,,,,,$625.00,"$239,773.00",,"$104,955.00","$344,729.00","$239,148.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6OR00110&tabIndex=1,S6OR00110,"WYDEN, RONALD L",S,OR,0,DEM,INCUMBENT,PO BOX 3498,,PORTLAND,OR,97208,"$3,022,778.00","$198,451.00","$3,221,229.00",,"$819,200.00",,"$4,040,429.00","$252,250.00",,,,$114.00,,,"$1,678.00","$4,294,474.00","$963,092.00",,,,,,,"$2,676.00",,"$5,000.00","$7,676.00",$350.00,"$971,119.00","$2,334,025.00","$5,657,381.00","$4,032,753.00","$962,976.00",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00667&tabIndex=1,S6CA00667,"WYMAN, PHILLIP D",S,CA,0,REP,OPEN,PO BOX 665,,TEHACHAPI,CA,93581,"$8,650.00",$250.00,"$8,900.00",,,,"$8,900.00",,"$25,000.00",,"$25,000.00",,,,,"$33,900.00","$11,736.00",,,,,,,,,,,$25.00,"$11,761.00",,"$22,138.00","$8,900.00","$11,761.00","$25,000.00",,7/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IN00191&tabIndex=1,S6IN00191,"YOUNG, TODD CHRISTOPHER",S,IN,0,REP,OPEN,PO BOX 1053,,BLOOMINGTON,IN,474021053,"$1,668,115.00","$33,548.00","$1,701,663.00",$44.00,"$454,650.00",,"$2,156,357.00",,,,,$405.53,,,,"$2,156,763.53","$627,506.16",,,,,,,"$29,100.00",,"$7,000.00","$36,100.00",,"$663,606.16","$761,714.87","$2,254,871.00","$2,120,257.00","$627,100.63",,,1/1/15,9/30/15
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IL00300&tabIndex=1,S6IL00300,"ZOPP, ANDREA",S,IL,0,DEM,CHALLENGER,PO BOX 6228,,CHICAGO,IL,60606,"$1,010,130.00","$49,638.00","$1,059,770.00",,"$2,700.00",,"$1,062,470.00","$1,000.00","$47,414.00",,"$47,414.00",,,,,"$1,110,885.00","$281,853.00",,,,,,,"$8,035.00",,,"$8,035.00","$4,630.00","$294,518.00",,"$816,367.00","$1,054,435.00","$281,853.00","$47,414.00",,4/1/15,9/30/15
